"translation","source","can_modify"
"Mapa → Acampamento{LF}Com Cinco derrotado, Zero, Dito,{LF}e Mikhail seguem para a Terra das{LF}Montanhas, uma área rugged sob{LF}o controle da irmã da Zero, Quatro.","Map → Camp{LF}With Five defeated, Zero, Dito,{LF}and Mikhail head for the Land of{LF}Mountains, a rugged area under{LF}the control of Zero's sister, Four.","1"
"Jogo{LF}O grupo corta através de um exército vasto{LF}enquanto continuam subindo a montanha.{LF}Antes de muito tempo, a escalada aparentemente{LF}interminável começa a testar a paciência da Zero.","Game{LF}The group slashes through a vast army{LF}as they continue up the mountain.{LF}Before long, the seemingly endless{LF}climbing starts to test Zero's patience.","1"
"Jogo{LF}O exército de seguidores de Quatro lança tudo{LF}o que tem em Zero, incluindo um cérbero{LF}particularmente mal-humorado — e mortal —.","Game{LF}Four's army of followers throws everything{LF}it's got at Zero, including a particularly{LF}grumpy—and deadly—cerberus.","1"
"Cena de corte{LF}Zero está gravemente ferida após sua luta{LF}com o cérbero, mas uma habilidade chocante{LF}dela a salva do limiar da morte.","Cutscene{LF}Zero is gravely wounded after her fight{LF}with the cerberus, but a shocking ability{LF}of hers saves her from the brink of death.","1"
"Resumo do item 5 2010 linha 1{LF}Resumo do item 5 2010 linha 2{LF}Resumo do item 5 2010 linha 3{LF}Resumo do item 5 2010 linha 4{LF}Resumo do item 5 2010 linha 5","あらすじ第五項　２０１０　一行目{LF}あらすじ第五項　２０１０　二行目{LF}あらすじ第五項　２０１０　三行目{LF}あらすじ第五項　２０１０　四行目{LF}あらすじ第五項　２０１０　五行目","1"
"Resumo do item 6 2010 linha 1{LF}Resumo do item 6 2010 linha 2{LF}Resumo do item 6 2010 linha 3{LF}Resumo do item 6 2010 linha 4{LF}Resumo do item 6 2010 linha 5","あらすじ第六項　２０１０　一行目{LF}あらすじ第六項　２０１０　二行目{LF}あらすじ第六項　２０１０　三行目{LF}あらすじ第六項　２０１０　四行目{LF}あらすじ第六項　２０１０　五行目","1"
"Resumo do item 7 2010 linha 1{LF}Resumo do item 7 2010 linha 2{LF}Resumo do item 7 2010 linha 3{LF}Resumo do item 7 2010 linha 4{LF}Resumo do item 7 2010 linha 5","あらすじ第七項　２０１０　一行目{LF}あらすじ第七項　２０１０　二行目{LF}あらすじ第七項　２０１０　三行目{LF}あらすじ第七項　２０１０　四行目{LF}あらすじ第七項　２０１０　五行目","1"
"Resumo do item 8　 2010　 linha 1{LF}Resumo do item 8　 2010　 linha 2{LF}Resumo do item 8　 2010　 linha 3{LF}Resumo do item 8　 2010　 linha 4{LF}Resumo do item 8　 2010　 linha 5","あらすじ第八項　２０１０　一行目{LF}あらすじ第八項　２０１０　二行目{LF}あらすじ第八項　２０１０　三行目{LF}あらすじ第八項　２０１０　四行目{LF}あらすじ第八項　２０１０　五行目","1"
"Resumo do item 9　 2010　 linha 1{LF}Resumo do item 9　 2010　 linha 2{LF}Resumo do item 9　 2010　 linha 3{LF}Resumo do item 9　 2010　 linha 4{LF}Resumo do item 9　 2010　 linha 5","あらすじ第九項　２０１０　一行目{LF}あらすじ第九項　２０１０　二行目{LF}あらすじ第九項　２０１０　三行目{LF}あらすじ第九項　２０１０　四行目{LF}あらすじ第九項　２０１０　五行目","1"
"Resumo do item 10　 2010　 linha 1{LF}Resumo do item 10　 2010　 linha 2{LF}Resumo do item 10　 2010　 linha 3{LF}Resumo do item 10　 2010　 linha 4{LF}Resumo do item 10　 2010　 linha 5","あらすじ第十項　２０１０　一行目{LF}あらすじ第十項　２０１０　二行目{LF}あらすじ第十項　２０１０　三行目{LF}あらすじ第十項　２０１０　四行目{LF}あらすじ第十項　２０１０　五行目","1"
"Resumo do item 11　 2010　 linha 1{LF}Resumo do item 11　 2010　 linha 2{LF}Resumo do item 11　 2010　 linha 3{LF}Resumo do item 11　 2010　 linha 4{LF}Resumo do item 11　 2010　 linha 5","あらすじ第十一項　２０１０　一行目{LF}あらすじ第十一項　２０１０　二行目{LF}あらすじ第十一項　２０１０　三行目{LF}あらすじ第十一項　２０１０　四行目{LF}あらすじ第十一項　２０１０　五行目","1"
"Acampamento{LF}Depois de usar suas habilidades de recuperação assustadoras{LF}para se curar, Zero segue o conselho de Mikhail{LF}e vai para a área norte da Terra das Montanhas.","Camp{LF}After using her eerie recovery skills{LF}to heal herself, Zero takes Mikhail's{LF}advice and heads for the northern{LF}area of the Land of Mountains.","1"
"Mapa → Jogo{LF}Zero enfrenta forte resistência nos quartéis inimigos{LF}perto da fortaleza. Até mesmo Mikhail{LF}encontra problemas quando o inimigo volta{LF}seus poderosos canhões contra ele.","Map → Game{LF}Zero faces heavy resistance at the enemy{LF}barracks near the fortress. Even Mikhail{LF}runs into trouble as the enemy turns{LF}its mighty cannons against him.","1"
"Cena de corte → Jogo{LF}Mikhail faz o seu melhor para lidar com uma{LF}barreira bloqueando o caminho da Zero. Mas{LF}infelizmente, seu melhor é...problemático.","Cutscene → Game{LF}Mikhail does his best to deal with a {LF}barricade blocking Zero's way. But{LF}unfortunately, his best is...problematic.","1"
"Game{LF}The fight moves to a mine whose original{LF}purpose was to bring prosperity to the{LF}land. But the only one prospering now is{LF}Zero, who laughs as she cuts down foes.","Game{LF}The fight moves to a mine whose original{LF}purpose was to bring prosperity to the{LF}land. But the only one prospering now is{LF}Zero, who laughs as she cuts down foes.","1"
"","あらすじ第五項　２０２０　一行目{LF}あらすじ第五項　２０２０　二行目{LF}あらすじ第五項　２０２０　三行目{LF}あらすじ第五項　２０２０　四行目{LF}あらすじ第五項　２０２０　五行目","1"
"","あらすじ第六項　２０２０　一行目{LF}あらすじ第六項　２０２０　二行目{LF}あらすじ第六項　２０２０　三行目{LF}あらすじ第六項　２０２０　四行目{LF}あらすじ第六項　２０２０　五行目","1"
"","あらすじ第七項　２０２０　一行目{LF}あらすじ第七項　２０２０　二行目{LF}あらすじ第七項　２０２０　三行目{LF}あらすじ第七項　２０２０　四行目{LF}あらすじ第七項　２０２０　五行目","1"
"","あらすじ第八項　２０２０　一行目{LF}あらすじ第八項　２０２０　二行目{LF}あらすじ第八項　２０２０　三行目{LF}あらすじ第八項　２０２０　四行目{LF}あらすじ第八項　２０２０　五行目","1"
"","あらすじ第九項　２０２０　一行目{LF}あらすじ第九項　２０２０　二行目{LF}あらすじ第九項　２０２０　三行目{LF}あらすじ第九項　２０２０　四行目{LF}あらすじ第九項　２０２０　五行目","1"
"","あらすじ第十項　２０２０　一行目{LF}あらすじ第十項　２０２０　二行目{LF}あらすじ第十項　２０２０　三行目{LF}あらすじ第十項　２０２０　四行目{LF}あらすじ第十項　２０２０　五行目","1"
"","あらすじ第十一項　２０２０　一行目{LF}あらすじ第十一項　２０２０　二行目{LF}あらすじ第十一項　２０２０　三行目{LF}あらすじ第十一項　２０２０　四行目{LF}あらすじ第十一項　２０２０　五行目","1"
"Jogo{LF}A fortaleza é cercada por montanhas ásperas,{LF}canhões massivos e soldados incontáveis. Mas isso não{LF}impede Mikhail de despejar fogo.","Game{LF}The fortress is surrounded by rugged{LF}mountains, massive cannons, and {LF}uncountable soldiers. But that doesn't{LF}stop Mikhail from raining down fire.","1"
"Jogo{LF}Quando o grupo chega à fortaleza e{LF}descobre que Quatro nunca esteve lá, uma{LF}Zero enfurecida decide descontar sua{LF}agressão nos soldados próximos.","Game{LF}As the party arrives at the fortress and{LF}learns that Four was never there, an{LF}enraged Zero decides to take out her{LF}aggression on the nearby soldiers.","1"
"Resumo do terceiro item{LF}2030{LF}linha 1{LF}Resumo do terceiro item{LF}2030{LF}linha 2{LF}Resumo do terceiro item{LF}2030{LF}linha 3{LF}Resumo do terceiro item{LF}2030{LF}linha 4{LF}Resumo do terceiro item{LF}2030{LF}linha 5","あらすじ第三項　２０３０　一行目{LF}あらすじ第三項　２０３０　二行目{LF}あらすじ第三項　２０３０　三行目{LF}あらすじ第三項　２０３０　四行目{LF}あらすじ第三項　２０３０　五行目","1"
"Resumo do quarto item{LF}2030{LF}linha 1{LF}Resumo do quarto item{LF}2030{LF}linha 2{LF}Resumo do quarto item{LF}2030{LF}linha 3{LF}Resumo do quarto item{LF}2030{LF}linha 4{LF}Resumo do quarto item{LF}2030{LF}linha 5","あらすじ第四項　２０３０　一行目{LF}あらすじ第四項　２０３０　二行目{LF}あらすじ第四項　２０３０　三行目{LF}あらすじ第四項　２０３０　四行目{LF}あらすじ第四項　２０３０　五行目","1"
"Resumo do quinto item{LF}2030{LF}linha 1{LF}Resumo do quinto item{LF}2030{LF}linha 2{LF}Resumo do quinto item{LF}2030{LF}linha 3{LF}Resumo do quinto item{LF}2030{LF}linha 4{LF}Resumo do quinto item{LF}2030{LF}linha 5","あらすじ第五項　２０３０　一行目{LF}あらすじ第五項　２０３０　二行目{LF}あらすじ第五項　２０３０　三行目{LF}あらすじ第五項　２０３０　四行目{LF}あらすじ第五項　２０３０　五行目","1"
"Resumo do sexto item{LF}2030{LF}linha 1{LF}Resumo do sexto item{LF}2030{LF}linha 2{LF}Resumo do sexto item{LF}2030{LF}linha 3{LF}Resumo do sexto item{LF}2030{LF}linha 4{LF}Resumo do sexto item{LF}2030{LF}linha 5","あらすじ第六項　２０３０　一行目{LF}あらすじ第六項　２０３０　二行目{LF}あらすじ第六項　２０３０　三行目{LF}あらすじ第六項　２０３０　四行目{LF}あらすじ第六項　２０３０　五行目","1"
"Resumo do sétimo item{LF}2030{LF}linha 1{LF}Resumo do sétimo item{LF}2030{LF}linha 2{LF}Resumo do sétimo item{LF}2030{LF}linha 3{LF}Resumo do sétimo item{LF}2030{LF}linha 4{LF}Resumo do sétimo item{LF}2030{LF}linha 5","あらすじ第七項　２０３０　一行目{LF}あらすじ第七項　２０３０　二行目{LF}あらすじ第七項　２０３０　三行目{LF}あらすじ第七項　２０３０　四行目{LF}あらすじ第七項　２０３０　五行目","1"
"Resumo do oitavo item{LF}2030{LF}linha 1{LF}Resumo do oitavo item{LF}2030{LF}linha 2{LF}Resumo do oitavo item{LF}2030{LF}linha 3{LF}Resumo do oitavo item{LF}2030{LF}linha 4{LF}Resumo do oitavo item{LF}2030{LF}linha 5","あらすじ第八項　２０３０　一行目{LF}あらすじ第八項　２０３０　二行目{LF}あらすじ第八項　２０３０　三行目{LF}あらすじ第八項　２０３０　四行目{LF}あらすじ第八項　２０３０　五行目","1"
"Resumo do nono item{LF}2030{LF}linha 1{LF}Resumo do nono item{LF}2030{LF}linha 2{LF}Resumo do nono item{LF}2030{LF}linha 3{LF}Resumo do nono item{LF}2030{LF}linha 4{LF}Resumo do nono item{LF}2030{LF}linha 5","あらすじ第九項　２０３０　一行目{LF}あらすじ第九項　２０３０　二行目{LF}あらすじ第九項　２０３０　三行目{LF}あらすじ第九項　２０３０　四行目{LF}あらすじ第九項　２０３０　五行目","1"
"Resumo do item 10　 2030　 linha 1{LF}Resumo do item 10　 2030　 linha 2{LF}Resumo do item 10　 2030　 linha 3{LF}Resumo do item 10　 2030　 linha 4{LF}Resumo do item 10　 2030　 linha 5","あらすじ第十項　２０３０　一行目{LF}あらすじ第十項　２０３０　二行目{LF}あらすじ第十項　２０３０　三行目{LF}あらすじ第十項　２０３０　四行目{LF}あらすじ第十項　２０３０　五行目","1"
"Resumo do item 11　 2030　 linha 1{LF}Resumo do item 11　 2030　 linha 2{LF}Resumo do item 11　 2030　 linha 3{LF}Resumo do item 11　 2030　 linha 4{LF}Resumo do item 11　 2030　 linha 5","あらすじ第十一項　２０３０　一行目{LF}あらすじ第十一項　２０３０　二行目{LF}あらすじ第十一項　２０３０　三行目{LF}あらすじ第十一項　２０３０　四行目{LF}あらすじ第十一項　２０３０　五行目","1"
"Mapa → Acampamento{LF}O partido rastreia Quatro até uma faixa de montanhas nevadas,{LF}onde Dito ensina{LF}Mikhail algumas frases que ele provavelmente{LF}não devia saber.","Map → Camp{LF}The party tracks Four to a snowy range{LF}of mountains, where Dito teaches{LF}Mikhail some phrases he's probably{LF}better off not knowing.","1"
"Jogo{LF}Quando uma tempestade de neve desce sobre as montanhas,{LF}o odor de Mikhail se torna muito forte para Zero{LF}aguentar, e ela continua a pé.{LF}Isso deve ser um cheiro sério mesmo...","Game{LF}As a blizzard descends on the mountains,{LF}Mikhail's odor becomes too much for Zero{LF}to bear, and she continues on foot.{LF}That must be a serious stench indeed...","1"
"Cena de corte → Jogo{LF}Zero grita por Mikhail, fazendo Dito{LF}nervoso. Se apenas os dois soubessem{LF}do destino portentoso que os aguardava...{LF}(Soa emocionante, não é?!?)","Cutscene → Game{LF}Zero screams for Mikhail, making Dito{LF}nervous. If only the two of them knew{LF}of the portentous fate that awaited...{LF}(Sounds exciting, doesn't it!?)","1"
"Jogo{LF}O grupo luta em meio à neve,{LF}arrastando-se em frente em direção ao seu destino final{LF}de Mt. Qualquer.","Game{LF}The group fights on amidst the snow,{LF}trudging onward toward their final{LF}destination of Mt. Whatever.","1"
"あらすじ第五項　 2040　 一行目{LF}あらすじ第五項　 2040　 二行目{LF}あらすじ第五項　 2040　 三行目{LF}あらすじ第五項　 2040　 四行目{LF}あらすじ第五項　 2040　 五行目","あらすじ第五項　２０４０　一行目{LF}あらすじ第五項　２０４０　二行目{LF}あらすじ第五項　２０４０　三行目{LF}あらすじ第五項　２０４０　四行目{LF}あらすじ第五項　２０４０　五行目","1"
"Resumo do item 6 2040 linha 1{LF}Resumo do item 6 2040 linha 2{LF}Resumo do item 6 2040 linha 3{LF}Resumo do item 6 2040 linha 4{LF}Resumo do item 6 2040 linha 5","あらすじ第六項　２０４０　一行目{LF}あらすじ第六項　２０４０　二行目{LF}あらすじ第六項　２０４０　三行目{LF}あらすじ第六項　２０４０　四行目{LF}あらすじ第六項　２０４０　五行目","1"
"Resumo do item 7 2040 linha 1{LF}Resumo do item 7 2040 linha 2{LF}Resumo do item 7 2040 linha 3{LF}Resumo do item 7 2040 linha 4{LF}Resumo do item 7 2040 linha 5","あらすじ第七項　２０４０　一行目{LF}あらすじ第七項　２０４０　二行目{LF}あらすじ第七項　２０４０　三行目{LF}あらすじ第七項　２０４０　四行目{LF}あらすじ第七項　２０４０　五行目","1"
"Resumo do item 8 2040 linha 1{LF}Resumo do item 8 2040 linha 2{LF}Resumo do item 8 2040 linha 3{LF}Resumo do item 8 2040 linha 4{LF}Resumo do item 8 2040 linha 5","あらすじ第八項　２０４０　一行目{LF}あらすじ第八項　２０４０　二行目{LF}あらすじ第八項　２０４０　三行目{LF}あらすじ第八項　２０４０　四行目{LF}あらすじ第八項　２０４０　五行目","1"
"Resumo do item 9 2040 linha 1{LF}Resumo do item 9 2040 linha 2{LF}Resumo do item 9 2040 linha 3{LF}Resumo do item 9 2040 linha 4{LF}Resumo do item 9 2040 linha 5","あらすじ第九項　２０４０　一行目{LF}あらすじ第九項　２０４０　二行目{LF}あらすじ第九項　２０４０　三行目{LF}あらすじ第九項　２０４０　四行目{LF}あらすじ第九項　２０４０　五行目","1"
"Resumo do item 10 2040 linha 1{LF}Resumo do item 10 2040 linha 2{LF}Resumo do item 10 2040 linha 3{LF}Resumo do item 10 2040 linha 4{LF}Resumo do item 10 2040 linha 5","あらすじ第十項　２０４０　一行目{LF}あらすじ第十項　２０４０　二行目{LF}あらすじ第十項　２０４０　三行目{LF}あらすじ第十項　２０４０　四行目{LF}あらすじ第十項　２０４０　五行目","1"
"Resumo do item 11 2040 linha 1{LF}Resumo do item 11 2040 linha 2{LF}Resumo do item 11 2040 linha 3{LF}Resumo do item 11 2040 linha 4{LF}Resumo do item 11 2040 linha 5","あらすじ第十一項　２０４０　一行目{LF}あらすじ第十一項　２０４０　二行目{LF}あらすじ第十一項　２０４０　三行目{LF}あらすじ第十一項　２０４０　四行目{LF}あらすじ第十一項　２０４０　五行目","1"
"Mapa → Jogo{LF}O grupo se dirige para o Monte Qualquer.{LF}{LF}...Você sabe, esse mapa é muito mais {LF}complicado do que precisa ser.","Map → Game{LF}The group heads for Mt. Whatever.{LF}{LF}...You know, this map is way more {LF}complicated than it needs to be.","1"
"Jogo{LF}Zero sobe a escadaria gigante que{LF}leva ao Monte Qualquer. Enquanto isso, o{LF}grupo fica cansado de fazer a mesma {LF}coisa repetidamente.","Game{LF}Zero climbs the towering staircase that{LF}leads up Mt. Whatever. Meanwhile, the{LF}party grows weary of doing the same {LF}thing over and over and over again.","1"
"Resumo do item 3 2050 linha 1{LF}Resumo do item 3 2050 linha 2{LF}Resumo do item 3 2050 linha 3{LF}Resumo do item 3 2050 linha 4{LF}Resumo do item 3 2050 linha 5","あらすじ第三項　２０５０　一行目{LF}あらすじ第三項　２０５０　二行目{LF}あらすじ第三項　２０５０　三行目{LF}あらすじ第三項　２０５０　四行目{LF}あらすじ第三項　２０５０　五行目","1"
"Summary fourth item 2050 first line{LF}Summary fourth item 2050 second line{LF}Summary fourth item 2050 third line{LF}Summary fourth item 2050 fourth line{LF}Summary fourth item 2050 fifth line","あらすじ第四項　２０５０　一行目{LF}あらすじ第四項　２０５０　二行目{LF}あらすじ第四項　２０５０　三行目{LF}あらすじ第四項　２０５０　四行目{LF}あらすじ第四項　２０５０　五行目","1"
"Summary fifth item 2050 first line{LF}Summary fifth item 2050 second line{LF}Summary fifth item 2050 third line{LF}Summary fifth item 2050 fourth line{LF}Summary fifth item 2050 fifth line","あらすじ第五項　２０５０　一行目{LF}あらすじ第五項　２０５０　二行目{LF}あらすじ第五項　２０５０　三行目{LF}あらすじ第五項　２０５０　四行目{LF}あらすじ第五項　２０５０　五行目","1"
"Summary sixth item 2050 first line{LF}Summary sixth item 2050 second line{LF}Summary sixth item 2050 third line{LF}Summary sixth item 2050 fourth line{LF}Summary sixth item 2050 fifth line","あらすじ第六項　２０５０　一行目{LF}あらすじ第六項　２０５０　二行目{LF}あらすじ第六項　２０５０　三行目{LF}あらすじ第六項　２０５０　四行目{LF}あらすじ第六項　２０５０　五行目","1"
"Summary seventh item 2050 first line{LF}Summary seventh item 2050 second line{LF}Summary seventh item 2050 third line{LF}Summary seventh item 2050 fourth line{LF}Summary seventh item 2050 fifth line","あらすじ第七項　２０５０　一行目{LF}あらすじ第七項　２０５０　二行目{LF}あらすじ第七項　２０５０　三行目{LF}あらすじ第七項　２０５０　四行目{LF}あらすじ第七項　２０５０　五行目","1"
"Summary eighth item 2050 first line{LF}Summary eighth item 2050 second line{LF}Summary eighth item 2050 third line{LF}Summary eighth item 2050 fourth line{LF}Summary eighth item 2050 fifth line","あらすじ第八項　２０５０　一行目{LF}あらすじ第八項　２０５０　二行目{LF}あらすじ第八項　２０５０　三行目{LF}あらすじ第八項　２０５０　四行目{LF}あらすじ第八項　２０５０　五行目","1"
"Summary ninth item 2050 first line{LF}Summary ninth item 2050 second line{LF}Summary ninth item 2050 third line{LF}Summary ninth item 2050 fourth line{LF}Summary ninth item 2050 fifth line","あらすじ第九項　２０５０　一行目{LF}あらすじ第九項　２０５０　二行目{LF}あらすじ第九項　２０５０　三行目{LF}あらすじ第九項　２０５０　四行目{LF}あらすじ第九項　２０５０　五行目","1"
"Summary tenth item 2050 first line{LF}Summary tenth item 2050 second line{LF}Summary tenth item 2050 third line{LF}Summary tenth item 2050 fourth line{LF}Summary tenth item 2050 fifth line","あらすじ第十項　２０５０　一行目{LF}あらすじ第十項　２０５０　二行目{LF}あらすじ第十項　２０５０　三行目{LF}あらすじ第十項　２０５０　四行目{LF}あらすじ第十項　２０５０　五行目","1"
"Summary eleventh item 2050 first line{LF}Summary eleventh item 2050 second line{LF}Summary eleventh item 2050 third line{LF}Summary eleventh item 2050 fourth line{LF}Summary eleventh item 2050 fifth line","あらすじ第十一項　２０５０　一行目{LF}あらすじ第十一項　２０５０　二行目{LF}あらすじ第十一項　２０５０　三行目{LF}あらすじ第十一項　２０５０　四行目{LF}あらすじ第十一項　２０５０　五行目","1"
"Game{LF}Zero and Mikhail soar through the{LF}skies in pursuit of the fleeing Four,{LF}during which time Mikhail makes his{LF}hatred of wyverns perfectly clear.","Game{LF}Zero and Mikhail soar through the{LF}skies in pursuit of the fleeing Four,{LF}during which time Mikhail makes his{LF}hatred of wyverns perfectly clear.","1"
"Cena{LF}Zero chega ao airship de Quatro. Apesar{LF}dos apelos de Quatro pela paz, seu discípulo,{LF}Decadus, começa a cantar sua{LF}incantação de convocação.","Cutscene{LF}Zero arrives at Four's airship. Despite{LF}Four's pleas for peace, her disciple,{LF}Decadus, begins to chant his{LF}summoning incantation.","1"
"Jogo{LF}O anjo convocado por Decadus e Quatro{LF}se revela ser uma enorme fortaleza{LF}voadora que começa a bombardear{LF}o pobre Mikhail com fogo de canhão.","Game{LF}The angel summoned by Decadus and Four{LF}turns out to be an enormous flying{LF}fortress that begins peppering poor{LF}Mikhail with cannon fire.","1"
"Jogo{LF}Com os canhões destruídos, Zero pensa{LF}que a vitória está ao alcance. Mas uma{LF}Quatro teimosa tem um último{LF}trunfo para jogar.","Game{LF}With the cannons destroyed, Zero thinks{LF}victory is at hand. But a stubborn Four{LF}has one last card to play.","1"
"Cena{LF}A fúria assassina da Zero aterroriza{LF}Quatro e Decadus, que tentam fugir.{LF}Mas quando Zero pousa em seu airship,{LF}sua disposição sofre uma mudança{LF}repentina e radical...","Cutscene{LF}Zero's murderous rage terrifies Four and{LF}Decadus, who attempt to flee. But when{LF}Zero lands on their airship, her mood{LF}undergoes a sudden, radical change...","1"
"Resumo do item 6{LF}2060{LF}linha 1{LF}Resumo do item 6{LF}2060{LF}linha 2{LF}Resumo do item 6{LF}2060{LF}linha 3{LF}Resumo do item 6{LF}2060{LF}linha 4{LF}Resumo do item 6{LF}2060{LF}linha 5","あらすじ第六項　２０６０　一行目{LF}あらすじ第六項　２０６０　二行目{LF}あらすじ第六項　２０６０　三行目{LF}あらすじ第六項　２０６０　四行目{LF}あらすじ第六項　２０６０　五行目","1"
"Resumo do item 7{LF}2060{LF}linha 1{LF}Resumo do item 7{LF}2060{LF}linha 2{LF}Resumo do item 7{LF}2060{LF}linha 3{LF}Resumo do item 7{LF}2060{LF}linha 4{LF}Resumo do item 7{LF}2060{LF}linha 5","あらすじ第七項　２０６０　一行目{LF}あらすじ第七項　２０６０　二行目{LF}あらすじ第七項　２０６０　三行目{LF}あらすじ第七項　２０６０　四行目{LF}あらすじ第七項　２０６０　五行目","1"
"Resumo do item 8{LF}2060{LF}linha 1{LF}Resumo do item 8{LF}2060{LF}linha 2{LF}Resumo do item 8{LF}2060{LF}linha 3{LF}Resumo do item 8{LF}2060{LF}linha 4{LF}Resumo do item 8{LF}2060{LF}linha 5","あらすじ第八項　２０６０　一行目{LF}あらすじ第八項　２０６０　二行目{LF}あらすじ第八項　２０６０　三行目{LF}あらすじ第八項　２０６０　四行目{LF}あらすじ第八項　２０６０　五行目","1"
"Resumo do item 9{LF}2060{LF}linha 1{LF}Resumo do item 9{LF}2060{LF}linha 2{LF}Resumo do item 9{LF}2060{LF}linha 3{LF}Resumo do item 9{LF}2060{LF}linha 4{LF}Resumo do item 9{LF}2060{LF}linha 5","あらすじ第九項　２０６０　一行目{LF}あらすじ第九項　２０６０　二行目{LF}あらすじ第九項　２０６０　三行目{LF}あらすじ第九項　２０６０　四行目{LF}あらすじ第九項　２０６０　五行目","1"
"Resumo do item 10 2060 linha 1{LF}Resumo do item 10 2060 linha 2{LF}Resumo do item 10 2060 linha 3{LF}Resumo do item 10 2060 linha 4{LF}Resumo do item 10 2060 linha 5","あらすじ第十項　２０６０　一行目{LF}あらすじ第十項　２０６０　二行目{LF}あらすじ第十項　２０６０　三行目{LF}あらすじ第十項　２０６０　四行目{LF}あらすじ第十項　２０６０　五行目","1"
"Resumo do item 11 2060 linha 1{LF}Resumo do item 11 2060 linha 2{LF}Resumo do item 11 2060 linha 3{LF}Resumo do item 11 2060 linha 4{LF}Resumo do item 11 2060 linha 5","あらすじ第十一項　２０６０　一行目{LF}あらすじ第十一項　２０６０　二行目{LF}あらすじ第十一項　２０６０　三行目{LF}あらすじ第十一項　２０６０　四行目{LF}あらすじ第十一項　２０６０　五行目","1"
"Mapa → Dirigível{LF}Com quatro mortos e Decadus agora ao lado da Zero, ela se dirige para a Terra das Florestas. Com seu brilhante novo dirigível, parece que nada pode quebrar seu espírito.","Map → Airship{LF}With Four dead and Decadus now on{LF}her side, Zero makes for the Land of{LF}Forests. With her shiny new airship,{LF}it seems nothing can break her spirits.","1"
"Cena de corte → Jogo{LF}O amado dirigível da Zero é derrubado por soldados inimigos antes que ela tenha chance de desfrutar dele. Não é preciso dizer, alguém vai pagar por isso.","Cutscene → Game{LF}Zero's beloved airship is shot down by{LF}enemy soldiers before she has a chance{LF}to enjoy it. Needless to say, someone{LF}is going to pay for this.","1"
"Jogo{LF}Separada de Mikhail e bloqueada pelo ivy, o humor da Zero vai de ruim para pior. Mesmo assim, o partido continua em frente.","Game{LF}Separated from Mikhail and blocked in{LF}by ivy, Zero's mood goes from bad to{LF}worse. Regardless, the party soldiers on.","1"
"Cena de corte{LF}O grupo descobre a localização de Mikhail de uma feliz fada florestal, mas a atitude da pequena sprite prova ser demais para Zero lidar.","Cutscene{LF}The group learns of Mikhail's location{LF}from a cheerful forest faerie, but the{LF}little sprite's attitude proves too{LF}much for Zero to handle.","1"
"Resumo do item 5 3010 linha 1{LF}Resumo do item 5 3010 linha 2{LF}Resumo do item 5 3010 linha 3{LF}Resumo do item 5 3010 linha 4{LF}Resumo do item 5 3010 linha 5","あらすじ第五項　３０１０　一行目{LF}あらすじ第五項　３０１０　二行目{LF}あらすじ第五項　３０１０　三行目{LF}あらすじ第五項　３０１０　四行目{LF}あらすじ第五項　３０１０　五行目","1"
"Resumo do item seis　３０１０　linha um{LF}Resumo do item seis　３０１０　linha dois{LF}Resumo do item seis　３０１０　linha três{LF}Resumo do item seis　３０１０　linha quatro{LF}Resumo do item seis　３０１０　linha cinco","あらすじ第六項　３０１０　一行目{LF}あらすじ第六項　３０１０　二行目{LF}あらすじ第六項　３０１０　三行目{LF}あらすじ第六項　３０１０　四行目{LF}あらすじ第六項　３０１０　五行目","1"
"Resumo do item sete　３０１０　linha um{LF}Resumo do item sete　３０１０　linha dois{LF}Resumo do item sete　３０１０　linha três{LF}Resumo do item sete　３０１０　linha quatro{LF}Resumo do item sete　３０１０　linha cinco","あらすじ第七項　３０１０　一行目{LF}あらすじ第七項　３０１０　二行目{LF}あらすじ第七項　３０１０　三行目{LF}あらすじ第七項　３０１０　四行目{LF}あらすじ第七項　３０１０　五行目","1"
"Resumo do item oito　３０１０　linha um{LF}Resumo do item oito　３０１０　linha dois{LF}Resumo do item oito　３０１０　linha três{LF}Resumo do item oito　３０１０　linha quatro{LF}Resumo do item oito　３０１０　linha cinco","あらすじ第八項　３０１０　一行目{LF}あらすじ第八項　３０１０　二行目{LF}あらすじ第八項　３０１０　三行目{LF}あらすじ第八項　３０１０　四行目{LF}あらすじ第八項　３０１０　五行目","1"
"Resumo do item nove　３０１０　linha um{LF}Resumo do item nove　３０１０　linha dois{LF}Resumo do item nove　３０１０　linha três{LF}Resumo do item nove　３０１０　linha quatro{LF}Resumo do item nove　３０１０　linha cinco","あらすじ第九項　３０１０　一行目{LF}あらすじ第九項　３０１０　二行目{LF}あらすじ第九項　３０１０　三行目{LF}あらすじ第九項　３０１０　四行目{LF}あらすじ第九項　３０１０　五行目","1"
"Resumo do item dez　３０１０　linha um{LF}Resumo do item dez　３０１０　linha dois{LF}Resumo do item dez　３０１０　linha três{LF}Resumo do item dez　３０１０　linha quatro{LF}Resumo do item dez　３０１０　linha cinco","あらすじ第十項　３０１０　一行目{LF}あらすじ第十項　３０１０　二行目{LF}あらすじ第十項　３０１０　三行目{LF}あらすじ第十項　３０１０　四行目{LF}あらすじ第十項　３０１０　五行目","1"
